"","AGI","probe_id","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","GO","PATH","oma_id","level","level_name","araID","age"
"2923","AT4G33680","253308_at",0.009556,0.000852,5.64,-0.560695,0.484,"AGD2","LL-diaminopimelate aminotransferase","GO:0009089; GO:0009862; GO:0005886; GO:0009507; GO:0009570; GO:0005507; GO:0008483; GO:0010285; GO:0030170","00300; 01110",15194365,2,"Eukaryota","ARATH30399","UC"
"2924","AT4G33720","253301_at",0.000639,6.5e-06,-12.3,4.650981,-0.586,"AT4G33720","putative pathogenesis-related protein","GO:0008150; GO:0005576; GO:0005615; GO:0003674",NA,15194371,10,"Pentapetalae","ARATH30405","MC"
"2925","AT4G33790","253309_at",0.013923,0.00149,5.11,-1.167791,0.276,"CER4","fatty acyl-CoA reductase CER4","GO:0010025; GO:0010345; GO:0035336; GO:0055114; GO:0005783; GO:0043231; GO:0080019; GO:0102965",NA,15194381,1,"LUCA","ARATH30415","UC"
"2926","AT4G33810","253297_at",0.031318,0.00491,-4.09,-2.463117,-0.317,"AT4G33810","glycosyl hydrolase family protein","GO:0005576; GO:0005618",NA,15194385,10,"Pentapetalae","ARATH30419","MC"
"2927","AT4G33865","253291_at",0.001395,3.12e-05,9.67,3.012769,0.512,"AT4G33865///AT3G44010///AT3G43980","40S ribosomal protein S29///40S ribosomal protein S29///40S ribosomal protein S29","GO:0006412; GO:0005886; GO:0022627",NA,15194390,2,"Eukaryota","ARATH30424","UC"
"2928","AT4G34150","253284_at",0.038433,0.00654,-3.86,-2.773088,-0.56,"AT4G34150","calcium-dependent lipid-binding domain-containing protein","GO:0009409; GO:0071456; GO:0005829; GO:0005886; GO:0009506",NA,15194455,2,"Eukaryota","ARATH30489","UC"
"2929","AT4G34180","253273_at",0.02053,0.00266,4.6,-1.799486,0.316,"AT4G34180","cyclase family protein","GO:0019441; GO:0043069; GO:0005618; GO:0005783; GO:0005794; GO:0005886; GO:0009507; GO:0099503; GO:0004061",NA,15194458,2,"Eukaryota","ARATH30492","UC"
"2930","AT4G34200","253274_at",0.000844,1.28e-05,11.1,3.952069,0.406,"EDA9","D-3-phosphoglycerate dehydrogenase","GO:0000096; GO:0006520; GO:0006564; GO:0009555; GO:0009561; GO:0009793; GO:0005739; GO:0005886; GO:0009507; GO:0009536; GO:0009570; GO:0004617; GO:0005524; GO:0051287","00260; 01100",15194460,2,"Eukaryota","ARATH30494","UC"
"2931","AT4G34215","253275_at",0.017837,0.00213,-4.79,-1.559328,-0.325,"AT4G34215","SGNH-hydrolase superfamily protein","GO:0008150; GO:0005634; GO:0005829; GO:0016787",NA,15194462,2,"Eukaryota","ARATH30496","UC"
"2932","AT4G34555","253202_at",0.007753,0.000621,5.96,-0.215865,0.454,"AT4G34555","40S ribosomal protein S25-3","GO:0005737; GO:0005886; GO:0022627; GO:0003735","03010",15194526,2,"Eukaryota","ARATH30560","UC"
"2933","AT4G34610","253247_at",0.007463,0.000582,-6.02,-0.145306,-0.392,"BLH6","BEL1-like homeodomain 6","GO:0006357; GO:0005634; GO:0000978; GO:0000981; GO:0003700; GO:0005515",NA,15194536,13,"Brassicaceae","ARATH30570","MC"
"2934","AT4G34630","253228_at",0.008649,0.000726,-5.8,-0.386342,-0.294,"AT4G34630","hypothetical protein","GO:0008150; GO:0003674",NA,15194538,13,"Brassicaceae","ARATH30572","MC"
"2935","AT4G34670","253248_at",0.003236,0.000145,7.58,1.366024,0.314,"AT4G34670","40S ribosomal protein S3a-2","GO:0005618; GO:0005730; GO:0005737; GO:0005829; GO:0005886; GO:0009506; GO:0022626; GO:0022627; GO:0003729","03010",15194546,1,"LUCA","ARATH30580","UC"
"2936","AT4G34680","253249_at",0.015078,0.00168,-5,-1.297715,-0.347,"GATA3","GATA transcription factor 3","GO:0007623; GO:0030154; GO:0045893; GO:0005634; GO:0005730; GO:0003700; GO:0008270; GO:0043565",NA,15194547,13,"Brassicaceae","ARATH30581","MC"
"2937","AT4G34710","253203_at",0.002644,0.000105,7.99,1.714567,0.712,"ADC2","arginine decarboxylase 2","GO:0006527; GO:0006596; GO:0006970; GO:0006979; GO:0009409; GO:0009446; GO:0009611; GO:0009651; GO:0009737; GO:0009753; GO:0033388; GO:0048316; GO:0080167; GO:0005634; GO:0005829; GO:0009507; GO:0005515; GO:0008792; GO:0042803","00330; 01100",15194550,1,"LUCA","ARATH30584","UC"
"2938","AT4G34740","253252_at",0.005362,0.000339,6.6,0.444558,0.492,"ASE2","glutamine 5-phosphoribosylpyrophosphate amidotransferase","GO:0006164; GO:0006189; GO:0009113; GO:0009116; GO:0009658; GO:0009965; GO:0009507; GO:0009532; GO:0009570; GO:0004044","00230; 00250; 01100; 01110",15194554,1,"LUCA","ARATH30588","UC"
"2939","AT4G34760","253255_at",0.048128,0.00907,3.6,-3.124794,0.351,"AT4G34760","SAUR-like auxin-responsive protein","GO:0005739; GO:0003674","04075",15194556,9,"Mesangiospermae","ARATH30590","MC"
"2940","AT4G34870","253221_at",0.017692,0.0021,4.8,-1.543789,0.713,"ROC5","rotamase cyclophilin 5","GO:0000413; GO:0006457; GO:0007165; GO:0005737; GO:0005774; GO:0005794; GO:0005829; GO:0005886; GO:0009507; GO:0048046; GO:0003755; GO:0016018",NA,15194570,2,"Eukaryota","ARATH30604","UC"
"2941","AT4G34880","253211_at",0.002452,9.32e-05,8.14,1.841792,0.344,"AT4G34880","amidase family protein","GO:0009507",NA,15194571,1,"LUCA","ARATH30605","UC"
"2942","AT4G34910","253213_at",0.016317,0.00187,4.9,-1.418469,0.237,"AT4G34910","DEAD-box ATP-dependent RNA helicase 16","GO:0005634; GO:0005730; GO:0003723; GO:0003724",NA,15194578,2,"Eukaryota","ARATH30612","UC"
"2943","AT4G34950","253215_at",0.001789,5.27e-05,-8.91,2.453923,-0.734,"AT4G34950","major facilitator family protein","GO:0005886; GO:0009507; GO:0016020",NA,15194582,2,"Eukaryota","ARATH30616","UC"
"2944","AT4G34960","253216_at",0.014157,0.00152,5.09,-1.193919,0.332,"AT4G34960","cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein","GO:0000413; GO:0006457; GO:0005737; GO:0005768; GO:0005794; GO:0005797; GO:0005802; GO:0009507; GO:0043231; GO:0003755; GO:0016018",NA,15194583,2,"Eukaryota","ARATH30617","UC"
"2945","AT4G34970","253217_at",0.004211,0.000229,-7.04,0.867227,-0.513,"ADF9","actin depolymerizing factor 9","GO:0030041; GO:0030042; GO:0051017; GO:0005737; GO:0015629; GO:0051015",NA,15194585,2,"Eukaryota","ARATH30619","UC"
"2946","AT4G34990","253219_at",0.028262,0.0042,-4.21,-2.295807,-0.256,"MYB32","transcription factor MYB32","GO:0030154; GO:0005634; GO:0003700; GO:0005515; GO:0043565",NA,15194587,13,"Brassicaceae","ARATH30621","MC"
"2947","AT4G35020","253225_at",0.033106,0.0053,-4.02,-2.545708,-0.313,"RAC3","Rac-like GTP-binding protein ARAC3","GO:0007015; GO:0007163; GO:0008360; GO:0009958; GO:0010928; GO:0030036; GO:0030865; GO:0032956; GO:0005634; GO:0005730; GO:0005737; GO:0005739; GO:0005819; GO:0005856; GO:0005886; GO:0005938; GO:0030427; GO:0031410; GO:0042995; GO:0043231; GO:0003924; GO:0005515; GO:0005525; GO:0019003; GO:0019901",NA,15194590,2,"Eukaryota","ARATH30624","UC"
"2948","AT4G35030","253227_at",0.017191,0.00202,-4.84,-1.501915,-0.486,"AT4G35030","salt stress-related protein kinase","GO:0006468; GO:0016310; GO:0005634; GO:0005737; GO:0004672; GO:0005524",NA,15194595,6,"Tracheophyta","ARATH30629","MC"
"2949","AT4G35090","253174_at",0.007155,0.000542,-6.1,-0.066732,-0.283,"CAT2","catalase 2","GO:0006979; GO:0006995; GO:0008219; GO:0009409; GO:0009416; GO:0009648; GO:0009970; GO:0016036; GO:0042542; GO:0042744; GO:0045454; GO:0005634; GO:0005737; GO:0005739; GO:0005777; GO:0005829; GO:0005886; GO:0010319; GO:0022626; GO:0004096; GO:0005515; GO:0020037; GO:0050897","00380; 01100; 04146",15194607,1,"LUCA","ARATH30641","UC"
"2950","AT4G35180","253181_at",0.00385,0.000196,-7.22,1.036238,-0.433,"LHT7","LYS/HIS transporter 7","GO:0003333; GO:0005886; GO:0015171",NA,15194622,10,"Pentapetalae","ARATH30656","MC"
"2951","AT4G35260","253196_at",0.012247,0.00122,5.3,-0.949783,0.312,"IDH1","Isocitrate dehydrogenase [NAD] regulatory subunit 1","GO:0006099; GO:0006102; GO:0005739; GO:0005886; GO:0009507; GO:0004449; GO:0008270","00020; 01100; 01110",15194632,2,"Eukaryota","ARATH30666","UC"
"2952","AT4G35380","253193_at",0.003681,0.000178,-7.33,1.142142,-0.469,"AT4G35380","SEC7-like guanine nucleotide exchange family protein","GO:0005802; GO:0032588",NA,15194650,2,"Eukaryota","ARATH30684","UC"
"2953","AT4G35410","253199_at",0.013591,0.00143,5.15,-1.123338,0.223,"AT4G35410","AP-1 complex subunit sigma-2","GO:0006886; GO:0016192; GO:0005739; GO:0030117; GO:0043231",NA,15194652,2,"Eukaryota","ARATH30686","UC"
"2954","AT4G35420","253195_at",0.001107,2.01e-05,-10.4,3.475369,-0.64,"DRL1","dihydroflavonol 4-reductase-like1","GO:0009555; GO:0010584; GO:0048316; GO:0080110; GO:0005783; GO:0005515; GO:0016491; GO:0016616; GO:0050662",NA,15194654,2,"Eukaryota","ARATH30688","UC"
"2955","AT4G35480","253140_at",0.040051,0.00699,-3.8,-2.844315,-0.303,"RHA3B","putative RING-H2 finger protein RHA3b","GO:0010200; GO:0016567; GO:0005634",NA,15194664,10,"Pentapetalae","ARATH30698","MC"
"2956","AT4G35620","253148_at",0.00075,9.96e-06,11.5,4.209993,0.525,"CYCB2;2","cyclin-B2-2","GO:0000079; GO:0044772; GO:0000307; GO:0005634; GO:0005737; GO:0005813; GO:0042025; GO:0005515; GO:0016538",NA,15194694,5,"Embryophyta","ARATH30728","MC"
"2957","AT4G35720","253155_at",0.000588,5.33e-06,12.7,4.852616,0.638,"AT4G35720","hypothetical protein","GO:0008150; GO:0005575; GO:0003674",NA,15194707,10,"Pentapetalae","ARATH30741","MC"
"2958","AT4G35730","253156_at",0.007963,0.000649,5.91,-0.264644,0.432,"AT4G35730","Regulator of Vps4 activity in the MVB pathway protein","GO:0008104; GO:0005634; GO:0005739",NA,15194709,10,"Pentapetalae","ARATH30743","MC"
"2959","AT4G35750","253163_at",0.039338,0.00678,-3.83,-2.811368,-0.458,"AT4G35750","SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein","GO:0008150; GO:0005737; GO:0003674",NA,15194713,3,"Viridiplantae","ARATH30747","UC"
"2960","AT4G35850","253116_at",0.010859,0.00103,5.46,-0.766003,0.469,"AT4G35850","pentatricopeptide repeat-containing protein","GO:0005739; GO:0003674",NA,15194738,4,"Streptophyta","ARATH30772","MC"
"2961","AT4G35860","253114_at",0.018963,0.00236,-4.7,-1.670835,-0.336,"GB2","GTP-binding protein ATGB2","GO:0006886; GO:0032482; GO:0005794; GO:0005886; GO:0009507; GO:0012505; GO:0003924; GO:0005525",NA,15194740,2,"Eukaryota","ARATH30774","UC"
"2962","AT4G35985","253113_at",0.005362,0.000339,-6.6,0.444313,-0.526,"AT4G35985","senescence/dehydration-associated protein","GO:0005886; GO:0009507",NA,15194768,5,"Embryophyta","ARATH30802","MC"
"2963","AT4G36020","253129_at",0.002136,7.18e-05,8.49,2.122466,0.38,"CSDP1","cold shock protein 1","GO:0009409; GO:0009414; GO:0009631; GO:0009651; GO:0010501; GO:0032508; GO:0005886; GO:0003690; GO:0003697; GO:0003723; GO:0003729; GO:0008270",NA,15194773,10,"Pentapetalae","ARATH30807","MC"
"2964","AT4G36040","253125_at",0.00337,0.000155,-7.5,1.290912,-1.39,"AT4G36040","chaperone protein dnaJ 11","GO:0005634; GO:0009507; GO:0009536",NA,15194775,6,"Tracheophyta","ARATH30809","MC"
"2965","AT4G36180","253078_at",0.002902,0.000122,7.79,1.547984,0.684,"AT4G36180","putative LRR receptor-like serine/threonine-protein kinase","GO:0006468; GO:0005886; GO:0005515; GO:0016301",NA,15194806,5,"Embryophyta","ARATH30840","MC"
"2966","AT4G36380","246216_at",0.04375,0.0079,-3.71,-2.975921,-0.157,"ROT3","3-epi-6-deoxocathasterone 23-monooxygenase","GO:0007275; GO:0009965; GO:0010268; GO:0016125; GO:0016132; GO:0042814; GO:0048366; GO:0048441; GO:0048443; GO:0055114; GO:0009507; GO:0004497; GO:0005506; GO:0008395; GO:0016491; GO:0016709; GO:0020037; GO:0102097","00905; 01100; 01110",15194825,2,"Eukaryota","ARATH30859","UC"
"2967","AT4G36420","246210_at",0.02322,0.00317,4.45,-1.990706,0.401,"AT4G36420","ribosomal protein L12 family protein","GO:0006412; GO:0005739; GO:0003735",NA,15194830,5,"Embryophyta","ARATH30864","MC"
"2968","AT4G36550","246233_at",0.016086,0.00184,-4.92,-1.399216,-0.203,"AT4G36550","U-box domain-containing protein 5","GO:0016567; GO:0005634; GO:0005737; GO:0005739; GO:0004842",NA,15194847,8,"Magnoliopsida","ARATH30881","MC"
"2969","AT4G36610","246203_at",0.002027,6.35e-05,-8.65,2.254861,-1.26,"AT4G36610","hydrolase, alpha/beta fold family protein","GO:0005737",NA,15194854,7,"Spermatophyta","ARATH30888","MC"
"2970","AT4G36670","246238_at",0.001107,2.01e-05,-10.4,3.478695,-0.473,"AT4G36670","putative polyol transporter 6","GO:0046323; GO:0005887; GO:0009507; GO:0005351; GO:0015144",NA,15194863,2,"Eukaryota","ARATH30897","UC"
"2971","AT4G36680","246249_at",0.000978,1.59e-05,10.7,3.723164,0.542,"AT4G36680","pentatricopeptide repeat-containing protein","GO:0008150; GO:0005739; GO:0005886; GO:0003729",NA,15194864,8,"Magnoliopsida","ARATH30898","MC"
"2972","AT4G36860","246283_at",0.023596,0.00324,-4.43,-2.014047,-0.276,"AT4G36860","LIM domain-containing protein","GO:0032875; GO:0005737; GO:0005886; GO:0005515; GO:0043130",NA,15194896,2,"Eukaryota","ARATH30930","UC"
"2973","AT4G36870","246209_at",0.034828,0.00569,-3.97,-2.623624,-0.265,"BLH2","BEL1-like homeodomain protein 2","GO:0006357; GO:0009965; GO:0048363; GO:0005634; GO:0000978; GO:0000981; GO:0003700; GO:0140110",NA,15194900,11,"rosids","ARATH30934","MC"
"2974","AT4G37080","246231_at",0.009305,0.000816,-5.68,-0.513853,-0.25,"AT4G37080","hypothetical protein","GO:0008150; GO:0005634; GO:0003674",NA,15194933,5,"Embryophyta","ARATH30967","MC"
"2975","AT4G37090","246196_at",0.046159,0.00851,3.65,-3.056593,0.274,"AT4G37090","hypothetical protein","GO:0008150; GO:0005634",NA,15194936,9,"Mesangiospermae","ARATH30970","MC"
"2976","AT4G37110","246269_at",0.01234,0.00123,5.29,-0.963036,0.344,"AT4G37110","zinc-finger domain of monoamine-oxidase A repressor R1","GO:0006355; GO:0005634",NA,15194940,8,"Magnoliopsida","ARATH30974","MC"
"2977","AT4G37150","246272_at",0.005158,0.000317,-6.67,0.515347,-0.294,"MES9","methyl esterase 9","GO:0009627; GO:0009694; GO:0009696; GO:0009817; GO:0005515; GO:0016787; GO:0016788; GO:0080030; GO:0080031; GO:0080032","00901; 01110",15194947,12,"malvids","ARATH30981","MC"
"2978","AT4G37200","246226_at",0.027685,0.00407,-4.24,-2.26073,-0.245,"HCF164","thioredoxin-like protein HCF164","GO:0010190; GO:0045454; GO:0005886; GO:0009507; GO:0009534; GO:0009535; GO:0031977; GO:0016671",NA,15194956,4,"Streptophyta","ARATH30990","MC"
"2979","AT4G37210","246220_at",0.017988,0.00216,4.78,-1.5729,0.173,"AT4G37210","tetratricopeptide repeat domain-containing protein","GO:0006335; GO:0034080; GO:0005634; GO:0005654; GO:0042393",NA,15194957,2,"Eukaryota","ARATH30991","UC"
"2980","AT4G37250","246244_at",0.001318,2.72e-05,-9.88,3.159622,-0.544,"AT4G37250","putative LRR receptor-like serine/threonine-protein kinase","GO:0006468; GO:0016310; GO:0005576; GO:0005515; GO:0016301",NA,15194963,7,"Spermatophyta","ARATH30997","MC"
"2981","AT4G37310","253052_at",0.04527,0.0083,3.67,-3.029843,0.195,"CYP81H1","cytochrome P450, family 81, subfamily H, polypeptide 1","GO:0005576; GO:0016020; GO:0005506; GO:0016709; GO:0020037","00903; 00945; 01100; 01110",15194970,2,"Eukaryota","ARATH31004","UC"
"2982","AT4G37320","253097_at",0.021727,0.00288,4.53,-1.886722,0.197,"CYP81D5","cytochrome P450, family 81, subfamily D, polypeptide 5","GO:0098542; GO:0016020; GO:0005506; GO:0016709; GO:0020037","00903; 00945; 01100; 01110",15194971,2,"Eukaryota","ARATH31005","UC"
"2983","AT4G37410","253073_at",0.039481,0.00683,3.82,-2.819939,0.385,"CYP81F4","cytochrome P450, family 81, subfamily F, polypeptide 4","GO:0042343; GO:0005783; GO:0016020; GO:0004497; GO:0005506; GO:0016709; GO:0020037","00903; 00945; 01100; 01110",15194983,2,"Eukaryota","ARATH31017","UC"
"2984","AT4G37470","253053_at",0.015387,0.00172,-4.98,-1.328557,-0.324,"AT4G37470","probable esterase KAI2","GO:0009640; GO:0009704; GO:0080167; GO:0005737; GO:0005829",NA,15194996,4,"Streptophyta","ARATH31030","MC"
"2985","AT4G37490","253051_at",0.002909,0.000123,7.79,1.541487,0.477,"CYCB1;1","cyclin-B1-1","GO:0000079; GO:0001558; GO:0010332; GO:0044772; GO:0000307; GO:0005634; GO:0005737; GO:0005813; GO:0042025; GO:0005515; GO:0016538",NA,15194999,7,"Spermatophyta","ARATH31033","MC"
"2986","AT4G37610","253061_at",0.002838,0.000117,-7.85,1.594783,-0.846,"BT5","BTB and TAZ domain protein 5","GO:0006355; GO:0009409; GO:0009733; GO:0009751; GO:0010200; GO:0016567; GO:0042542; GO:0005634; GO:0005737; GO:0042025; GO:0003712; GO:0004402; GO:0005516; GO:0008270",NA,15195019,8,"Magnoliopsida","ARATH31053","MC"
"2987","AT4G37660","253058_at",0.005113,0.000312,6.69,0.532767,0.395,"AT4G37660","ribosomal protein L12/ ATP-dependent Clp protease adaptor protein","GO:0006412; GO:0005739; GO:0003735",NA,15195025,7,"Spermatophyta","ARATH31059","MC"
"2988","AT4G37760","253039_at",0.005065,0.000307,-6.71,0.550169,-0.588,"SQE3","squalene epoxidase 3","GO:0009611; GO:0009753; GO:0016126; GO:0005576; GO:0005783; GO:0004506; GO:0050660","00100; 01100; 01110",15195039,2,"Eukaryota","ARATH31073","UC"
"2989","AT4G37770","253066_at",0.001268,2.56e-05,9.98,3.223361,1.26,"ACS8","1-aminocyclopropane-1-carboxylate synthase 8","GO:0009693; GO:0042218; GO:0005737; GO:0005515; GO:0016847; GO:0030170; GO:0042802","00270; 01100; 01110",15195040,2,"Eukaryota","ARATH31074","UC"
"2990","AT4G37800","253040_at",0.000995,1.68e-05,10.6,3.66511,1.26,"XTH7","xyloglucan endotransglucosylase/hydrolase protein 7","GO:0010411; GO:0042546; GO:0005576; GO:0004553; GO:0016762",NA,15195043,7,"Spermatophyta","ARATH31077","MC"
"2991","AT4G37830","253072_at",0.018016,0.00216,4.77,-1.576201,0.343,"AT4G37830","cytochrome c oxidase subunit 6a","GO:0006123; GO:0009060; GO:0005739; GO:0005751; GO:0004129; GO:0030234","00190; 01100",15195046,5,"Embryophyta","ARATH31080","MC"
"2992","AT4G37910","253013_at",0.000347,1.35e-06,15.6,6.216935,0.819,"mtHsc70-1","heat shock protein 70-1","GO:0006457; GO:0006986; GO:0034620; GO:0042026; GO:0046686; GO:0051085; GO:0005618; GO:0005737; GO:0005739; GO:0005759; GO:0005774; GO:0005829; GO:0005886; GO:0005515; GO:0005524; GO:0008270; GO:0016887; GO:0031072; GO:0044183; GO:0051082; GO:0051787","03018",15195058,1,"LUCA","ARATH31092","UC"
"2993","AT4G37930","253009_at",0.026123,0.00374,-4.31,-2.169703,-0.471,"SHM1","serine transhydroxymethyltransferase 1","GO:0006544; GO:0006563; GO:0006565; GO:0006730; GO:0007623; GO:0009409; GO:0009416; GO:0009626; GO:0009853; GO:0019264; GO:0019464; GO:0035999; GO:0046653; GO:0046655; GO:0046686; GO:1904482; GO:0005634; GO:0005739; GO:0005759; GO:0005829; GO:0005886; GO:0009534; GO:0009570; GO:0010319; GO:0022626; GO:0048046; GO:0004372; GO:0005515; GO:0008266; GO:0008270; GO:0016597; GO:0030170; GO:0050897; GO:0070905","00260; 00460; 00670; 01100; 01110",15195061,1,"LUCA","ARATH31095","UC"
"2994","AT4G37970","253017_at",0.008173,0.000669,-5.88,-0.297528,-0.335,"CAD6","cinnamyl-alcohol dehydrogenase 6","GO:0009809; GO:0005737; GO:0008270; GO:0016616; GO:0045551; GO:0052747","00940; 01100; 01110",15195067,2,"Eukaryota","ARATH31101","UC"
"2995","AT4G37990","252984_at",0.032267,0.0051,-4.05,-2.505595,-0.62,"ELI3-2","cinnamyl alcohol dehydrogenase 8","GO:0009617; GO:0009626; GO:0009809; GO:0005737; GO:0005886; GO:0008270; GO:0016616; GO:0045551; GO:0047681; GO:0052747",NA,15195073,2,"Eukaryota","ARATH31107","UC"
"2996","AT4G38010","253019_at",0.03102,0.00483,4.1,-2.445917,0.145,"AT4G38010","pentatricopeptide repeat-containing protein","GO:0009451; GO:0005739; GO:0043231",NA,15195076,9,"Mesangiospermae","ARATH31110","MC"
"2997","AT4G38060","253022_at",0.045874,0.00844,-3.66,-3.047907,-0.26,"AT4G38060","hypothetical protein","GO:0008150; GO:0005739; GO:0009507; GO:0003674",NA,15195082,13,"Brassicaceae","ARATH31116","MC"
"2998","AT4G38080","253024_at",0.001942,5.92e-05,-8.75,2.329741,-1.48,"AT4G38080","hydroxyproline-rich glycoprotein family protein","GO:0003674",NA,15195087,8,"Magnoliopsida","ARATH31121","MC"
"2999","AT4G38100","253005_at",0.002039,6.45e-05,8.63,2.237151,0.573,"AT4G38100","protein CURVATURE THYLAKOID 1D","GO:0009507; GO:0009535",NA,15195094,8,"Magnoliopsida","ARATH31128","MC"
"3000","AT4G38470","252991_at",0.013283,0.00138,-5.18,-1.087063,-0.365,"AT4G38470","ACT-like protein tyrosine kinase family protein","GO:0006468; GO:0009658; GO:0009737; GO:0071456; GO:0005634; GO:0005829; GO:0004674; GO:0004712",NA,15195158,3,"Viridiplantae","ARATH31192","UC"
"3001","AT4G38540","252993_at",0.04106,0.00723,3.78,-2.880475,0.411,"AT4G38540","FAD/NAD(P)-binding oxidoreductase family protein","GO:0002239; GO:0005739; GO:0005886; GO:0004497; GO:0071949",NA,15195168,2,"Eukaryota","ARATH31202","UC"
"3002","AT4G38660","252954_at",0.006542,0.000466,6.25,0.096215,0.293,"AT4G38660","pathogenesis-related thaumatin-like protein","GO:0006952; GO:0005576; GO:0031225; GO:0003674",NA,15195187,5,"Embryophyta","ARATH31221","MC"
"3003","AT4G38690","252950_at",0.00291,0.000124,-7.78,1.535957,-0.289,"AT4G38690","1-phosphatidylinositol phosphodiesterase-related protein","GO:0006629; GO:0005576; GO:0005886; GO:0008081",NA,15195191,5,"Embryophyta","ARATH31225","MC"
