ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
264159_at,0.781309,5.92E-01,5.62E-01,-7.082352,6.16E-02,AT1G65270,hypothetical protein
261274_at,0.781641,5.92E-01,-5.62E-01,-7.082623,-2.37E-02,MYB117,myb-domain transcription factor LOF1
260960_at,0.781966,5.93E-01,5.61E-01,-7.08289,1.97E-02,RHS2,calmodulin-like protein 7
246492_at,0.782021,5.93E-01,5.61E-01,-7.082962,2.99E-02,AT5G16140,peptidyl-tRNA hydrolase family protein
246705_x_at,0.78204,5.93E-01,-5.61E-01,-7.083007,-3.10E-02,AT5G28110,pseudo
259687_at,0.782083,5.93E-01,5.61E-01,-7.083092,5.12E-02,AT1G63110,GPI transamidase subunit PIG-U
264348_at,0.782083,5.93E-01,-5.61E-01,-7.083104,-5.07E-02,NRT1.1,nitrate transporter 1.1
260354_at,0.782132,5.93E-01,5.61E-01,-7.083191,6.49E-02,AT1G69330,RING-type zinc-finger-containing protein
255793_at,0.782132,5.93E-01,-5.61E-01,-7.083204,-3.63E-02,AT2G33250,hypothetical protein
256546_at,0.782265,5.93E-01,-5.60E-01,-7.083332,-2.07E-02,AT3G14820,GDSL esterase/lipase
261623_at,0.782334,5.93E-01,5.60E-01,-7.08343,2.67E-02,ATSEC1A,reticuline oxidase-like family protein
260970_at,0.782334,5.93E-01,5.60E-01,-7.083446,2.18E-02,AT1G53640,hypothetical protein
258866_at,0.782426,5.93E-01,-5.60E-01,-7.083561,-2.15E-02,AT3G03180,Got1/Sft2-like vescicle transport protein
254504_at,0.782426,5.93E-01,-5.60E-01,-7.083577,-3.18E-02,AT4G20030,RNA recognition motif-containing protein
253705_at,0.782548,5.94E-01,5.60E-01,-7.083755,5.32E-02,HXK1,hexokinase 1
246219_at,0.782548,5.94E-01,5.60E-01,-7.083759,4.61E-02,APP1,aminopeptidase P1
248856_at,0.782548,5.94E-01,5.60E-01,-7.083826,3.52E-02,AT5G46620,hypothetical protein
249220_at,0.782548,5.94E-01,5.60E-01,-7.083826,3.05E-02,AT5G42420,Nucleotide-sugar transporter family protein
259480_at,0.782548,5.94E-01,-5.60E-01,-7.083827,-1.85E-02,AT1G19010,hypothetical protein
254643_at,0.782639,5.94E-01,5.59E-01,-7.083924,2.29E-02,AT4G18820,AAA-type ATPase family protein
266863_at,0.782646,5.94E-01,5.59E-01,-7.083962,2.19E-02,CDPMEK,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
249652_at,0.782807,5.94E-01,-5.59E-01,-7.084142,-4.19E-02,AT5G37070,hypothetical protein
247961_at,0.782807,5.94E-01,-5.59E-01,-7.084148,-2.33E-02,AT5G56570,F-box/FBD/LRR-repeat protein
255896_at,0.782807,5.94E-01,5.59E-01,-7.084175,2.57E-02,ENODL22,early nodulin-like protein 22
266207_at,0.782881,5.94E-01,-5.59E-01,-7.08426,-3.30E-02,AT2G27680,NAD(P)-linked oxidoreductase superfamily protein
263579_at,0.782993,5.94E-01,-5.59E-01,-7.084373,-3.24E-02,AT2G17030,F-box protein SKIP23
251382_at,0.783044,5.94E-01,5.59E-01,-7.084441,2.11E-02,AT3G60730,putative pectinesterase/pectinesterase inhibitor 36
265745_at,0.783053,5.94E-01,5.58E-01,-7.084481,2.97E-02,AT2G06640,pseudo
252889_at,0.783109,5.94E-01,5.58E-01,-7.084582,1.83E-02,AT4G39380,hypothetical protein
258634_at,0.783109,5.95E-01,5.58E-01,-7.084651,2.54E-02,AT3G08000,RNA recognition motif-containing protein
248814_at,0.783109,5.95E-01,5.58E-01,-7.084765,3.23E-02,AT5G46910,transcription factor jumonji (jmj) family protein / zinc finger (C5HC2 type) family protein
259892_at,0.783109,5.95E-01,-5.58E-01,-7.084795,-2.93E-02,GER1,germin-like protein subfamily 3 member 1
246658_at,0.783109,5.95E-01,5.58E-01,-7.084797,3.45E-02,AT5G35260,pseudo
255214_at,0.783109,5.95E-01,5.58E-01,-7.084802,2.63E-02,AT4G07650,pseudo
255237_at,0.783109,5.95E-01,5.58E-01,-7.08485,1.84E-02,AT4G05550,pseudo
251095_at,0.783109,5.95E-01,-5.58E-01,-7.084878,-2.01E-02,RUS5,hypothetical protein
248196_at,0.783109,5.95E-01,5.58E-01,-7.084888,3.43E-02,AT5G54148///AT5G54150,hypothetical protein///hypothetical protein
263511_at,0.783109,5.95E-01,5.58E-01,-7.0849,2.00E-02,AT2G12420,pseudo
261281_at,0.783109,5.95E-01,-5.58E-01,-7.084907,-2.33E-02,AT1G35740,pseudo
252218_at,0.783109,5.95E-01,5.58E-01,-7.084918,2.12E-02,AT3G50150,hypothetical protein
263831_at,0.783109,5.95E-01,-5.58E-01,-7.084941,-4.15E-02,FER4,ferritin 4
252279_at,0.78315,5.95E-01,5.58E-01,-7.085003,2.35E-02,ACS9,1-aminocyclopropane-1-carboxylate synthase 9
263708_at,0.783161,5.95E-01,-5.58E-01,-7.085043,-2.23E-02,AT1G09320,agenet domain-containing protein
256124_at,0.783198,5.95E-01,5.57E-01,-7.085102,2.79E-02,PUP9,purine permease 9
266218_s_at,0.783427,5.95E-01,5.57E-01,-7.085301,2.82E-02,CYP710A4///CYP710A3,cytochrome P450 710A4///cytochrome P450 710A3
254485_at,0.783427,5.95E-01,-5.57E-01,-7.08533,-2.23E-02,AT4G20760,Rossmann-fold NAD(P)-binding domain-containing protein
253836_at,0.783512,5.95E-01,-5.57E-01,-7.085423,-4.55E-02,AT4G27840,SNARE-like family protein
264586_at,0.783682,5.96E-01,-5.57E-01,-7.085576,-4.83E-02,CYP88A3,ent-kaurenoic acid oxidase 1
259526_at,0.783684,5.96E-01,-5.57E-01,-7.08561,-2.78E-02,AT1G12570,glucose-methanol-choline (GMC) oxidoreductase-like protein
267603_at,0.783727,5.96E-01,-5.57E-01,-7.085673,-3.01E-02,ATZW10,centromere/kinetochore protein ZW10-like protein
246751_at,0.783987,5.96E-01,-5.56E-01,-7.085914,-2.18E-02,AT5G27870,putative pectinesterase/pectinesterase inhibitor 28
258522_at,0.783987,5.96E-01,5.56E-01,-7.085927,2.54E-02,AT3G06660,PAPA-1-like and zinc finger-HIT domain-containing protein
257245_at,0.783987,5.96E-01,5.56E-01,-7.085955,1.96E-02,AT3G24110,putative calcium-binding protein CML22
255365_at,0.784006,5.96E-01,5.56E-01,-7.086001,4.86E-02,MEE51,pyrophosphate--fructose-6-phosphate 1-phosphotransferase
255851_at,0.784039,5.96E-01,5.56E-01,-7.086057,2.40E-02,AT1G67040,hypothetical protein
248991_at,0.784164,5.96E-01,5.56E-01,-7.086179,1.90E-02,AT5G45220,TIR-NBS-LRR class disease resistance protein
248171_at,0.784428,5.96E-01,5.55E-01,-7.086398,3.64E-02,ILR3,transcription factor ILR3
254271_at,0.784435,5.96E-01,5.55E-01,-7.086436,3.04E-02,CRK7,cysteine-rich receptor-like protein kinase 7
251605_at,0.784442,5.96E-01,-5.55E-01,-7.086473,-1.83E-02,AT3G57830,leucine-rich repeat protein kinase-like protein
250308_at,0.784472,5.97E-01,-5.55E-01,-7.086526,-2.13E-02,CPK17,calcium-dependent protein kinase 17
260952_at,0.784487,5.97E-01,5.55E-01,-7.086569,2.44E-02,AT1G06140,mitochondrial editing factor 3
248090_at,0.784828,5.97E-01,-5.55E-01,-7.086861,-3.15E-02,MAPKKK15,mitogen-activated protein kinase kinase kinase 15
263870_at,0.784828,5.97E-01,-5.55E-01,-7.086879,-3.77E-02,RKP,E3 ubiquitin-protein ligase RKP
263211_at,0.784828,5.97E-01,5.54E-01,-7.086964,2.66E-02,GLP7,germin-like protein 7
264542_at,0.784828,5.97E-01,-5.54E-01,-7.087065,-3.31E-02,AT1G55830,hypothetical protein
250176_at,0.784828,5.97E-01,5.54E-01,-7.087117,2.55E-02,CYP724A1,"cytochrome P450, family 724, subfamily A, polypeptide 1"
259715_at,0.784828,5.97E-01,-5.54E-01,-7.087156,-2.66E-02,AT1G60990,"plastidial, folate dependent Fe/S cluster biogenesis protein"
262340_at,0.784828,5.97E-01,-5.54E-01,-7.087203,-3.93E-02,NAC027///AT1G64100,NAC domain containing protein 27///pentatricopeptide repeat-containing protein
245263_at,0.784828,5.97E-01,5.54E-01,-7.087224,4.01E-02,AT4G17740,carboxyl-terminal-processing peptidase 2
244959_s_at,0.784828,5.97E-01,5.54E-01,-7.087227,6.71E-02,ArthMp042///ArthMp041///AT2G07708,hypothetical protein///hypothetical protein///hypothetical protein
260633_at,0.784828,5.97E-01,-5.54E-01,-7.087248,-2.44E-02,HT1,protein high leaf temperature 1
265046_s_at,0.784828,5.97E-01,5.54E-01,-7.087303,2.41E-02,AT1G52090,pseudo
263063_s_at,0.784828,5.97E-01,-5.54E-01,-7.087314,-5.57E-02,AT2G18150///AT2G18140,peroxidase 15///peroxidase 14
255264_at,0.784828,5.97E-01,-5.54E-01,-7.087372,-1.90E-02,AT4G05170,transcription factor bHLH114
252884_at,0.784828,5.97E-01,5.54E-01,-7.087395,4.31E-02,AT4G39170,Sec14p-like phosphatidylinositol transfer family protein
254959_at,0.784828,5.97E-01,-5.54E-01,-7.087402,-2.17E-02,UGE5///AT4G10955,UDP-glucose 4-epimerase 5///UDP-glucose 4-epimerase 5
266496_at,0.784828,5.97E-01,-5.54E-01,-7.087402,-2.03E-02,AT2G07070,pseudo
253508_at,0.784828,5.97E-01,5.54E-01,-7.087404,2.19E-02,AT4G31680,transcriptional factor B3 family protein
265849_at,0.784828,5.97E-01,-5.54E-01,-7.087418,-2.97E-02,AT2G35736,hypothetical protein
253021_at,0.784828,5.97E-01,5.54E-01,-7.087423,3.77E-02,AT4G38050,nucleobase-ascorbate transporter 11
260741_at,0.784983,5.98E-01,-5.53E-01,-7.087572,-2.75E-02,AT1G15040,putative glutamine amidotransferase
250530_at,0.784983,5.98E-01,5.53E-01,-7.087597,3.53E-02,AT5G08630,DDT domain-containing protein
249158_at,0.784996,5.98E-01,-5.53E-01,-7.087638,-1.94E-02,ETFBETA,electron transfer flavoprotein subunit beta
266963_at,0.784996,5.98E-01,-5.53E-01,-7.08767,-4.93E-02,MTP11,manganese transporter MTP11
260758_at,0.785125,5.98E-01,-5.53E-01,-7.087794,-2.20E-02,GH9C1,glycosyl hydrolase 9C1
249328_at,0.785269,5.98E-01,5.53E-01,-7.087928,3.34E-02,ATR,serine/threonine-protein kinase ATR
261767_s_at,0.785274,5.98E-01,-5.53E-01,-7.087964,-4.29E-02,NTT1///ATNTT2,"ADP,ATP carrier protein 1///ADP,ATP carrier protein 2"
264169_at,0.785368,5.98E-01,-5.53E-01,-7.088062,-2.16E-02,AT1G02020,nitroreductase family protein
248415_at,0.785409,5.98E-01,-5.52E-01,-7.088123,-2.05E-02,AT5G51620,hypothetical protein
253998_at,0.785495,5.98E-01,5.52E-01,-7.088242,2.75E-02,AT4G26010,peroxidase 44
266135_at,0.785495,5.98E-01,5.52E-01,-7.088278,2.32E-02,AT2G45100,Cyclin/Brf1-like TBP-binding protein
261990_at,0.785495,5.98E-01,-5.52E-01,-7.088281,-2.74E-02,AT1G33660,pseudo
254371_at,0.785658,5.99E-01,5.52E-01,-7.088458,2.64E-02,BGLU47,beta-glucosidase 47
263304_at,0.785658,5.99E-01,5.52E-01,-7.08846,1.85E-02,AT2G01920,ENTH/VHS/GAT family protein
249281_at,0.785892,5.99E-01,-5.52E-01,-7.088679,-2.23E-02,AT5G41940///AT2G36460,RabGAP/TBC domain-containing protein///fructose-bisphosphate aldolase 6
251586_at,0.785892,5.99E-01,5.51E-01,-7.088717,3.65E-02,GIS,putative transcription factor GIS
252626_at,0.785892,5.99E-01,5.51E-01,-7.088744,3.85E-02,AT3G44940,hypothetical protein
262755_at,0.785892,5.99E-01,-5.51E-01,-7.088753,-3.83E-02,AT1G16360,ligand-effect modulator 3 family protein / CDC50 family protein
258870_at,0.785989,5.99E-01,5.51E-01,-7.08887,2.40E-02,AT3G03080,zinc-binding dehydrogenase family protein
261735_at,0.785989,5.99E-01,5.51E-01,-7.088886,1.96E-02,AT1G47765,putative F-box protein
256541_at,0.786033,5.99E-01,-5.51E-01,-7.088992,-3.66E-02,GLR3.3,glutamate receptor 3.3
252685_at,0.786033,5.99E-01,-5.51E-01,-7.089001,-2.87E-02,AT3G44410,pseudo
247524_at,0.786033,5.99E-01,-5.51E-01,-7.089015,-3.78E-02,ACHT5,atypical CYS HIS rich thioredoxin 5
254947_at,0.786033,5.99E-01,5.51E-01,-7.08906,1.92E-02,AT4G10990,pseudo
256177_at,0.786033,5.99E-01,5.51E-01,-7.089083,4.27E-02,AT1G51620,protein kinase superfamily protein
251579_at,0.786033,5.99E-01,-5.51E-01,-7.089109,-2.74E-02,BS14A,BET1P/SFT1P-like protein 14A
259974_at,0.7861,5.99E-01,-5.51E-01,-7.089188,-2.37E-02,PHT1;9,putative inorganic phosphate transporter 1-9
265368_at,0.786102,5.99E-01,-5.51E-01,-7.089221,-2.57E-02,AT2G13350,C2 domain-containing protein
252509_at,0.786113,5.99E-01,5.51E-01,-7.089267,3.02E-02,AT3G46240,hypothetical protein
247531_at,0.786113,6.00E-01,5.50E-01,-7.08932,2.29E-02,AT5G61550,U-box domain-containing protein 52
253472_at,0.786113,6.00E-01,5.50E-01,-7.089347,2.33E-02,AT4G32230,hypothetical protein
245462_at,0.786113,6.00E-01,-5.50E-01,-7.089363,-4.67E-02,AT4G17020,transcription factor-related protein
257961_at,0.786113,6.00E-01,5.50E-01,-7.089389,4.44E-02,AT3G19780,hypothetical protein
259360_at,0.786147,6.00E-01,5.50E-01,-7.089457,2.04E-02,AT1G13310,Endosomal targeting BRO1-like domain-containing protein
247124_at,0.786147,6.00E-01,5.50E-01,-7.089505,2.57E-02,AT5G66060,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
252159_at,0.786147,6.00E-01,5.50E-01,-7.089539,3.31E-02,AT3G50540,hypothetical protein
253724_at,0.786147,6.00E-01,-5.50E-01,-7.089541,-2.25E-02,LCR24,putative defensin-like protein 163
264311_at,0.786258,6.00E-01,5.50E-01,-7.089675,2.12E-02,AT1G70400,hypothetical protein
260031_at,0.786258,6.00E-01,5.50E-01,-7.089717,3.36E-02,LINC3,little nuclei3 protein
255205_at,0.786258,6.00E-01,-5.50E-01,-7.089723,-2.19E-02,AT4G07540,pseudo
265796_at,0.786258,6.00E-01,5.50E-01,-7.089747,2.97E-02,AT2G35730,heavy-metal-associated domain-containing protein
263444_at,0.786385,6.00E-01,5.50E-01,-7.089868,1.84E-02,AGL46,protein agamous-like 46
256832_at,0.786421,6.00E-01,5.49E-01,-7.089925,2.09E-02,DMC1,meiotic recombination protein DMC1-like protein
265703_at,0.786533,6.00E-01,5.49E-01,-7.090036,2.48E-02,AT2G03430,Ankyrin repeat family protein
253583_at,0.786716,6.00E-01,-5.49E-01,-7.090216,-2.83E-02,AT4G30680,"Initiation factor eIF-4 gamma, MA3"
251887_at,0.786716,6.01E-01,5.49E-01,-7.090228,3.97E-02,FIP37,FKBP12 interacting protein 37
245987_at,0.786742,6.01E-01,-5.49E-01,-7.09028,-3.56E-02,NAC083,NAC domain containing protein 83
265292_s_at,0.786742,6.01E-01,5.49E-01,-7.090336,2.97E-02,AT2G14010,pseudo
253107_at,0.786742,6.01E-01,-5.49E-01,-7.090342,-4.15E-02,AT4G35880,aspartyl protease family protein
257489_at,0.786856,6.01E-01,-5.49E-01,-7.090455,-2.36E-02,AT1G07330,hypothetical protein
247852_at,0.786991,6.01E-01,-5.48E-01,-7.090601,-2.70E-02,YKT61,VAMP-like protein YKT61
266151_x_at,0.786991,6.01E-01,-5.48E-01,-7.090616,-3.29E-02,AT2G12300,pseudo
251627_at,0.786991,6.01E-01,-5.48E-01,-7.090645,-2.40E-02,BG1,"beta-1,3-glucanase 1"
261961_at,0.787203,6.01E-01,5.48E-01,-7.090826,1.83E-02,AT1G36510,nucleic acid-binding domain-containing protein
256716_at,0.787228,6.01E-01,-5.48E-01,-7.090875,-1.91E-02,AT2G34100,hypothetical protein
260867_at,0.787401,6.01E-01,5.48E-01,-7.091029,2.90E-02,TED6,tracheary element differentiation-related 6 protein
246770_at,0.7875,6.01E-01,-5.47E-01,-7.09113,-2.01E-02,AT5G27460,pentatricopeptide repeat-containing protein
257039_at,0.787568,6.02E-01,-5.47E-01,-7.091209,-3.34E-02,IPT8,adenylate isopentenyltransferase 8
AFFX-Athal-Ubq_3_f_at,0.787617,6.02E-01,5.47E-01,-7.091276,3.31E-02,,
245543_at,0.78769,6.02E-01,5.47E-01,-7.091359,2.80E-02,AT4G15260,UDP-glycosyltransferase
261371_at,0.78769,6.02E-01,5.47E-01,-7.091422,3.08E-02,AT1G53025,ubiquitin-conjugating enzyme family protein
266652_at,0.78769,6.02E-01,5.47E-01,-7.091449,2.97E-02,AT2G25760,protein kinase family protein
245966_at,0.78769,6.02E-01,-5.47E-01,-7.091454,-2.70E-02,RAP2.11,ethylene-responsive transcription factor RAP2-11
257521_at,0.787775,6.02E-01,-5.47E-01,-7.091545,-2.00E-02,AT3G09140,hypothetical protein
252066_at,0.787887,6.02E-01,5.47E-01,-7.091698,7.01E-02,FER,receptor-like protein kinase FERONIA
250889_at,0.787887,6.02E-01,5.47E-01,-7.091703,2.36E-02,AT5G04500,glycosyltransferase family protein 47
255219_at,0.787887,6.02E-01,-5.46E-01,-7.091719,-2.25E-02,,
262678_at,0.787921,6.02E-01,-5.46E-01,-7.091787,-4.78E-02,AT1G75810,hypothetical protein
258330_at,0.787921,6.02E-01,-5.46E-01,-7.091846,-2.65E-02,ROPGEF13,RHO guanyl-nucleotide exchange factor 13
257520_at,0.787921,6.02E-01,-5.46E-01,-7.091857,-2.15E-02,AT3G07710,hypothetical protein
260600_at,0.787921,6.02E-01,5.46E-01,-7.091869,2.23E-02,AT1G55950,DNA-binding storekeeper protein-related transcriptional regulator
249479_at,0.788009,6.02E-01,-5.46E-01,-7.09197,-2.85E-02,AT5G38960,RmlC-like cupins superfamily protein
247634_at,0.788009,6.02E-01,-5.46E-01,-7.091994,-2.88E-02,AT5G60520,late embryogenesis abundant protein-like protein
263421_at,0.788243,6.03E-01,5.46E-01,-7.09219,5.16E-02,EXL5,protein exordium like 5
259107_at,0.788556,6.03E-01,5.45E-01,-7.092441,2.52E-02,AT3G05460,sporozoite surface protein-like protein
248726_at,0.788718,6.03E-01,-5.45E-01,-7.092621,-3.51E-02,RABA4C,RAB GTPase homolog A4C
265775_at,0.788718,6.03E-01,5.45E-01,-7.09263,2.09E-02,AT2G07330,pseudo
264905_at,0.788718,6.03E-01,-5.45E-01,-7.092733,-1.78E-02,MLO7,MLO-like protein 7
262196_at,0.788718,6.03E-01,-5.45E-01,-7.092734,-1.93E-02,MUB5,membrane-anchored ubiquitin-fold protein 5
259797_at,0.788718,6.03E-01,5.45E-01,-7.092744,2.10E-02,AT1G64410,pseudo
253152_at,0.788718,6.03E-01,5.45E-01,-7.092744,1.99E-02,AT4G35690,hypothetical protein
249485_at,0.788991,6.03E-01,5.44E-01,-7.092967,1.92E-02,AT5G39020,putative receptor-like protein kinase
263740_at,0.789013,6.04E-01,5.44E-01,-7.093014,2.06E-02,RALFL14,protein ralf-like 14
250925_at,0.789192,6.04E-01,-5.44E-01,-7.093182,-2.57E-02,AT5G03370,acylphosphatase family protein
255995_at,0.789192,6.04E-01,-5.44E-01,-7.093202,-4.14E-02,RKF1,putative LRR receptor-like serine/threonine-protein kinase RFK1
257717_at,0.789202,6.04E-01,5.44E-01,-7.09324,4.02E-02,EMB1865,CRS1 / YhbY domain-containing protein EMB1865
245508_at,0.789224,6.04E-01,5.44E-01,-7.093313,1.83E-02,AT4G15720,pentatricopeptide repeat-containing protein
249013_at,0.789224,6.04E-01,5.44E-01,-7.093319,2.21E-02,GSO2,LRR receptor-like serine/threonine-protein kinase GSO2
263272_at,0.789445,6.04E-01,-5.43E-01,-7.093524,-2.12E-02,AT2G11650,pseudo
249708_at,0.789445,6.04E-01,5.43E-01,-7.093538,3.26E-02,AT5G35660,glycine-rich protein
249039_at,0.789445,6.04E-01,-5.43E-01,-7.093584,-2.05E-02,AT5G44310,Late embryogenesis abundant protein family protein
259372_at,0.789445,6.04E-01,-5.43E-01,-7.093599,-1.99E-02,AP1,Floral homeotic protein APETALA 1
258840_at,0.789489,6.04E-01,5.43E-01,-7.093662,2.32E-02,AT3G04620,DUO1-activated nucleic acid binding protein
247675_at,0.789492,6.04E-01,5.43E-01,-7.093695,2.62E-02,AT5G59940,cysteine/histidine-rich C1 domain-containing protein
262180_at,0.789541,6.04E-01,-5.43E-01,-7.093761,-3.07E-02,PGM,phosphoglycerate/bisphosphoglycerate mutase
251972_at,0.789546,6.04E-01,-5.43E-01,-7.093825,-2.81E-02,AT3G53170,pentatricopeptide repeat-containing protein
256180_at,0.789546,6.04E-01,-5.43E-01,-7.093827,-1.79E-02,AT1G51810,putative LRR receptor-like serine/threonine protein kinase
248809_at,0.789724,6.05E-01,5.43E-01,-7.093982,3.90E-02,RABA5a,RAB GTPase homolog A5A
252845_at,0.78977,6.05E-01,-5.43E-01,-7.094047,-7.65E-02,AT3G42050,V-type proton ATPase subunit H
245271_at,0.78978,6.05E-01,-5.43E-01,-7.094085,-3.34E-02,AT4G16430,transcription factor bHLH3
245256_at,0.78993,6.05E-01,-5.42E-01,-7.09422,-3.09E-02,FAR1,protein FAR-RED IMPAIRED RESPONSE 1
261630_at,0.790006,6.05E-01,-5.42E-01,-7.094305,-2.22E-02,AT1G50080,hypothetical protein
258065_at,0.790011,6.05E-01,5.42E-01,-7.09434,2.71E-02,AT3G25960,pyruvate kinase
265481_at,0.79008,6.05E-01,-5.42E-01,-7.094434,-6.50E-02,AT2G15960,hypothetical protein
245041_at,0.79008,6.05E-01,-5.42E-01,-7.094451,-4.58E-02,AR781,hypothetical protein
245083_at,0.790209,6.05E-01,-5.42E-01,-7.094572,-5.93E-02,ATRER1C1,protein RER1C1
266826_at,0.79039,6.05E-01,-5.41E-01,-7.09473,-2.36E-02,NAGS1,N-acetyl-l-glutamate synthase 1
267450_at,0.790439,6.06E-01,-5.41E-01,-7.094833,-2.37E-02,AT2G33720,AP2/B3-like transcriptional factor family protein
256356_s_at,0.790439,6.06E-01,-5.41E-01,-7.094846,-2.78E-02,AT1G66500///AT5G43620,Pre-mRNA cleavage complex II///Pre-mRNA cleavage complex II
262297_at,0.790439,6.06E-01,5.41E-01,-7.094858,4.51E-02,IRX9-L,"Probable beta-1,4-xylosyltransferase IRX9H"
262120_at,0.79044,6.06E-01,5.41E-01,-7.09489,4.49E-02,GSTF4,glutathione S-transferase F4
266904_at,0.790682,6.06E-01,-5.41E-01,-7.095089,-4.77E-02,AT2G34590,pyruvate dehydrogenase E1 component subunit beta
262015_at,0.790726,6.06E-01,-5.41E-01,-7.095193,-2.23E-02,AT1G35663,pseudo
266287_at,0.790726,6.06E-01,5.41E-01,-7.095222,2.23E-02,AT2G29150,tropinone reductase-like protein
266213_s_at,0.790726,6.06E-01,5.41E-01,-7.095227,2.91E-02,AT2G06870,pseudo
256076_at,0.790726,6.06E-01,-5.41E-01,-7.095246,-4.87E-02,AT1G18060,hypothetical protein
249950_at,0.790784,6.06E-01,-5.40E-01,-7.095321,-2.34E-02,AT5G18910,protein kinase family protein
252510_at,0.790784,6.06E-01,5.40E-01,-7.095376,2.69E-02,AT3G46270,receptor protein kinase-like protein
247896_at,0.790784,6.06E-01,-5.40E-01,-7.095395,-2.32E-02,AT5G57950,26S proteasome non-ATPase regulatory subunit 9
260917_at,0.790784,6.06E-01,-5.40E-01,-7.095411,-2.46E-02,AT1G02700,hypothetical protein
266879_at,0.79079,6.06E-01,-5.40E-01,-7.095447,-1.91E-02,DL1D,dynamin-related protein 1d
257327_at,0.790884,6.06E-01,-5.40E-01,-7.095565,-2.48E-02,nad1,NADH dehydrogenase subunit 1
248376_at,0.790884,6.06E-01,5.40E-01,-7.09559,4.84E-02,AT5G51880,iron ion binding / oxidoreductase
249160_at,0.790884,6.06E-01,5.40E-01,-7.095606,2.66E-02,AT5G42660,hypothetical protein
251513_at,0.79099,6.07E-01,-5.40E-01,-7.095711,-2.01E-02,PRN,pirin-1
262511_at,0.791114,6.07E-01,-5.40E-01,-7.095828,-2.43E-02,SYP125,syntaxin-125
249645_at,0.791149,6.07E-01,5.39E-01,-7.095884,2.85E-02,THI2.2,thionin 2.2
267594_at,0.791179,6.07E-01,5.39E-01,-7.095956,1.81E-02,AT2G33000,ubiquitin-associated (UBA)/TS-N domain-containing protein-like protein
252619_at,0.791179,6.07E-01,-5.39E-01,-7.095987,-5.30E-02,AT3G45210,hypothetical protein
260336_at,0.791179,6.07E-01,-5.39E-01,-7.096064,-5.61E-02,SPPA,signal peptide peptidase
258131_at,0.791179,6.07E-01,-5.39E-01,-7.096086,-1.90E-02,AT3G24540,proline-rich receptor-like protein kinase PERK3
250280_at,0.791179,6.07E-01,5.39E-01,-7.096115,2.12E-02,AT5G13230,pentatricopeptide repeat-containing protein
252486_at,0.791179,6.07E-01,-5.39E-01,-7.096124,-3.17E-02,PUB13,U-box domain-containing protein 13
255484_at,0.791179,6.07E-01,-5.39E-01,-7.096126,-2.77E-02,AT4G02540,cysteine/histidine-rich C1 domain-containing protein
259286_at,0.791179,6.07E-01,-5.39E-01,-7.096155,-1.99E-02,BSMT1,SABATH methyltransferase BSMT1
260271_at,0.79125,6.07E-01,-5.39E-01,-7.096235,-3.02E-02,SPPL2,signal peptide peptidase-like 2
254983_at,0.791263,6.07E-01,5.39E-01,-7.096276,2.46E-02,MEE53,protein MATERNAL EFFECT EMBRYO ARREST 53
267628_at,0.791268,6.07E-01,-5.39E-01,-7.09631,-2.48E-02,AT2G42280,transcription factor bHLH130
